,202402
601333.SH,-0.6740784385858896
601336.SH,-0.6751389040388804
002428.SZ,-0.6753539158109682
002001.SZ,-0.6753684190572212
000058.SZ,-0.6755997547796955
000589.SZ,-0.6759490927847208
002738.SZ,-0.6760663561841261
000020.SZ,-0.6771786674848896
002232.SZ,-0.6775637585597141
002535.SZ,-0.6781432085014001
002351.SZ,-0.6797301619890727
601608.SH,-0.6807460608917079
002384.SZ,-0.6809287520770374
002269.SZ,-0.6811193051847763
002128.SZ,-0.6817787706315694
000815.SZ,-0.6820785825153516
002467.SZ,-0.6828820112351542
000413.SZ,-0.6834587909871987
002122.SZ,-0.6838895886524148
600637.SH,-0.6839090085930882
600284.SH,-0.6846735586510384
600970.SH,-0.6851147884325104
600159.SH,-0.6856647723775909
002313.SZ,-0.6863862477716282
000681.SZ,-0.6865639852076271
000783.SZ,-0.686580851040727
601098.SH,-0.6870635308183658
603003.SH,-0.6871663114897926
000415.SZ,-0.6872354960794335
002410.SZ,-0.6872608340125879
000032.SZ,-0.6873633519080072
002185.SZ,-0.6873937186076488
000683.SZ,-0.6875755334539485
002194.SZ,-0.6883975675257241
600095.SH,-0.6887776504740744
000572.SZ,-0.6888191373504687
000301.SZ,-0.6890287837242409
002325.SZ,-0.6891040115163641
601888.SH,-0.6898493780851066
600239.SH,-0.690202705567013
000014.SZ,-0.69166763447395
600570.SH,-0.6927262545178494
002602.SZ,-0.6928511126805684
600988.SH,-0.6932069886252276
601226.SH,-0.6939638702342382
002460.SZ,-0.694066873829926
000831.SZ,-0.6944908028809889
600592.SH,-0.6948028381145043
600822.SH,-0.694978121536073
601928.SH,-0.695057412976453
600661.SH,-0.6953320740506947
002493.SZ,-0.6955609852054988
601377.SH,-0.6957107352881691
002510.SZ,-0.6970938870780695
000951.SZ,-0.6972880785347194
601633.SH,-0.698157724445278
600183.SH,-0.698324062626421
601233.SH,-0.6983478017358097
600547.SH,-0.6984979025997031
600679.SH,-0.6988265650775947
601669.SH,-0.6990355954092748
000409.SZ,-0.6993302405690278
002600.SZ,-0.6997178874129043
000858.SZ,-0.7002878464177622
002395.SZ,-0.7003193053946732
600406.SH,-0.7010456476807878
002625.SZ,-0.7011570472871159
000829.SZ,-0.7012205057302424
600219.SH,-0.7021402666633164
002146.SZ,-0.7027856313138916
600560.SH,-0.7031245486317441
603077.SH,-0.7042729989763449
000895.SZ,-0.7045609492692628
601179.SH,-0.7046272264220298
000426.SZ,-0.7055276891682225
601599.SH,-0.7056275987874299
600585.SH,-0.7057243196922369
002174.SZ,-0.7058732965659715
002605.SZ,-0.7072185491697076
002271.SZ,-0.7078826087867478
002472.SZ,-0.7081331538952279
002316.SZ,-0.7084970687832628
000750.SZ,-0.7085076340372943
600999.SH,-0.7093036410622793
600189.SH,-0.7093182843556745
002239.SZ,-0.7095317804948786
000980.SZ,-0.7096599651977111
600177.SH,-0.7096957477397119
603729.SH,-0.7110548833793042
002155.SZ,-0.7121310227721881
600825.SH,-0.7122590094704588
002624.SZ,-0.7123510005723659
600018.SH,-0.712388421185858
600250.SH,-0.7124694826884176
000021.SZ,-0.7135593155112904
000598.SZ,-0.7140149564667444
600961.SH,-0.7147398277794739
000712.SZ,-0.7152289969491853
600312.SH,-0.7152351588578815
002033.SZ,-0.7155135848076356
000723.SZ,-0.7157008095003166
600640.SH,-0.7162819173293287
002387.SZ,-0.7168128106009785
600535.SH,-0.7171098620602298
600449.SH,-0.7173132704649607
600480.SH,-0.7182610598181673
600390.SH,-0.7182882725107438
603168.SH,-0.7193162549039428
600497.SH,-0.7193596351120695
600579.SH,-0.7197334043569558
600061.SH,-0.7203064959226592
002131.SZ,-0.7204587047992642
002523.SZ,-0.7207359527487063
002152.SZ,-0.7213470424553935
002728.SZ,-0.7226233416137705
002077.SZ,-0.722813747077374
600971.SH,-0.7233458093801838
600362.SH,-0.724323790178135
600029.SH,-0.7247900520170982
603158.SH,-0.7249233996425855
000972.SZ,-0.7251569471478455
600667.SH,-0.7253089113038016
601717.SH,-0.725925430220903
601001.SH,-0.7261651071391221
600111.SH,-0.7262697997137311
000700.SZ,-0.7275799392453195
002042.SZ,-0.728263520442701
002558.SZ,-0.7283824298957686
600100.SH,-0.7289513571974146
000807.SZ,-0.7302993044241832
000656.SZ,-0.7309983391091447
600499.SH,-0.731031052554026
600487.SH,-0.7310943671973081
000727.SZ,-0.7311578380576064
002536.SZ,-0.7319045349625372
600106.SH,-0.7319608143373042
603011.SH,-0.7321495070811894
002429.SZ,-0.7323857622901544
000617.SZ,-0.7325303124600497
600678.SH,-0.7337908083016241
600732.SH,-0.7343620166084206
601117.SH,-0.7347505607493361
600089.SH,-0.7349766660291452
600675.SH,-0.7359461080340762
601360.SH,-0.7364749424848153
000002.SZ,-0.7382617521765539
600498.SH,-0.7388176300602838
600867.SH,-0.7394493165554505
600777.SH,-0.739588908252313
600674.SH,-0.7402482162035336
002714.SZ,-0.7413025003722074
600636.SH,-0.7425157341802212
002097.SZ,-0.7425551773772155
600006.SH,-0.7429022261445768
002512.SZ,-0.7429102651914908
600975.SH,-0.7430073882562614
600126.SH,-0.743446046715541
600820.SH,-0.7435862658222002
002115.SZ,-0.7451053261248236
002527.SZ,-0.7464532551020874
600873.SH,-0.7474808342766298
600246.SH,-0.7476361174283283
600707.SH,-0.7480222626021389
002078.SZ,-0.7487705328733503
600355.SH,-0.7490510405867951
000543.SZ,-0.7501127201972522
603009.SH,-0.7502926331241978
600053.SH,-0.7504971068192033
000068.SZ,-0.7509411397221823
601111.SH,-0.7510496208817276
002406.SZ,-0.7519363684524819
002466.SZ,-0.7519603493911536
000792.SZ,-0.7519978843281973
002648.SZ,-0.7525635309277815
600282.SH,-0.752676333139407
601390.SH,-0.7528842377655434
600027.SH,-0.7536326135116183
600369.SH,-0.7546842833919458
000521.SZ,-0.7548593934870457
000725.SZ,-0.755433309623597
601818.SH,-0.7554722154850981
000728.SZ,-0.7556302531500314
600792.SH,-0.7563498652182746
601000.SH,-0.7566941933542384
601009.SH,-0.7567390006758883
000801.SZ,-0.7569576125524884
002273.SZ,-0.7579407239671613
000166.SZ,-0.7583697751543652
002657.SZ,-0.7585635553052665
600153.SH,-0.7585835373741283
000536.SZ,-0.7586030901323824
000066.SZ,-0.7590013774780329
000630.SZ,-0.7594754186884803
000878.SZ,-0.7595552843843666
600048.SH,-0.7604027862995247
002173.SZ,-0.7612322093283566
002555.SZ,-0.7614219907248726
002682.SZ,-0.7619848669053109
002611.SZ,-0.7628737923288995
600633.SH,-0.7628893338930983
600331.SH,-0.7632877506598348
002129.SZ,-0.7632893374053553
600123.SH,-0.7633537883131337
600837.SH,-0.7641333744978912
600109.SH,-0.7641432742822922
002222.SZ,-0.7644390007506292
600000.SH,-0.7657553183116818
600398.SH,-0.7661470039354162
002031.SZ,-0.7664143956858709
000532.SZ,-0.7674620980599052
600016.SH,-0.7676094396891424
000009.SZ,-0.7677588392927172
600373.SH,-0.7678936643035696
002459.SZ,-0.7682522469032323
002027.SZ,-0.7690117699254313
002317.SZ,-0.7692920103227562
601668.SH,-0.7693821196959856
600699.SH,-0.7696065708732487
600438.SH,-0.7701564495529921
002517.SZ,-0.770336493240742
600958.SH,-0.7705781981797859
600642.SH,-0.7707393599008358
600050.SH,-0.7716373207057282
002038.SZ,-0.772542638353869
600104.SH,-0.7729182510443072
601198.SH,-0.77381851457161
601099.SH,-0.7742860536599857
601989.SH,-0.7756719256625398
002103.SZ,-0.7765003502978488
000776.SZ,-0.7774307165347181
600863.SH,-0.77768655137053
000425.SZ,-0.7783490830544127
600026.SH,-0.7796314312494574
002590.SZ,-0.7797531642316736
000938.SZ,-0.7800651656366053
600348.SH,-0.7815410765336357
601800.SH,-0.7819703409406188
601766.SH,-0.7824483982472132
600582.SH,-0.7826151266949543
002178.SZ,-0.7837083961897715
000680.SZ,-0.7839570259670293
600119.SH,-0.7847840404550901
600737.SH,-0.7849351830552365
600023.SH,-0.7851315640314415
600522.SH,-0.7857951527017475
600830.SH,-0.786527339193335
601872.SH,-0.7871869628086402
600639.SH,-0.7877735820676689
002436.SZ,-0.7882906921385677
002292.SZ,-0.7897742664350729
600733.SH,-0.7899357648793425
601998.SH,-0.7904248739639479
000039.SZ,-0.7917259196998194
002252.SZ,-0.792961026538206
600864.SH,-0.7932269121274711
600276.SH,-0.7935178634600077
600066.SH,-0.7945290498158615
600011.SH,-0.7962282393975842
601555.SH,-0.7970144799389559
600886.SH,-0.7970846404868448
601699.SH,-0.7977689429666808
601186.SH,-0.7984526695596447
601288.SH,-0.7998248459751989
000932.SZ,-0.8003276130737685
600015.SH,-0.8005545242434303
000100.SZ,-0.8007852620620158
600186.SH,-0.8019712313609096
600114.SH,-0.8032882856385727
601988.SH,-0.803336188765154
600795.SH,-0.804273165720246
600096.SH,-0.804869591501642
002085.SZ,-0.8053317940066979
601169.SH,-0.8056285604950152
600839.SH,-0.8072044966494186
601519.SH,-0.8072451370981312
603099.SH,-0.8077242408498279
600446.SH,-0.8078507877267325
600489.SH,-0.8081586617046349
600200.SH,-0.8085556370225283
000975.SZ,-0.8085941348828172
601918.SH,-0.8099726152795919
600985.SH,-0.8103368330181144
002156.SZ,-0.8127437310295464
002708.SZ,-0.8155936206092801
002229.SZ,-0.8158416680568026
601012.SH,-0.8168360496577171
601211.SH,-0.8168893754851853
002415.SZ,-0.8191037791451874
600482.SH,-0.8194503305638748
000099.SZ,-0.8195226068189824
002176.SZ,-0.8204776443231788
600028.SH,-0.8206109340293066
600415.SH,-0.8207007507073534
601601.SH,-0.8215969929088099
000933.SZ,-0.8220520949251604
600160.SH,-0.8222850218033644
000034.SZ,-0.8223100234827959
601600.SH,-0.8231760635784752
000676.SZ,-0.8236619751332565
000936.SZ,-0.8237989480241875
600256.SH,-0.82479132489588
601398.SH,-0.8264894770327613
002400.SZ,-0.8277108248176919
002142.SZ,-0.8280512531268158
000937.SZ,-0.8282677910156673
603993.SH,-0.8282904255582592
600019.SH,-0.8303815398184632
600031.SH,-0.833666640583437
002241.SZ,-0.8347072108507594
601328.SH,-0.8379560001019729
000070.SZ,-0.838264573156651
600690.SH,-0.8393953115011195
002050.SZ,-0.8413716910428648
600602.SH,-0.8415026240716305
000157.SZ,-0.8416386536959756
002584.SZ,-0.8421863775715253
600155.SH,-0.8431704578492607
601901.SH,-0.8441262818787855
002236.SZ,-0.8453157095811585
601006.SH,-0.8467840360617757
002465.SZ,-0.8468744690222835
600318.SH,-0.8487109657133581
600188.SH,-0.8491445982009361
601939.SH,-0.8492917312781072
002423.SZ,-0.8497265701857689
600546.SH,-0.8499883133636825
000001.SZ,-0.8503131742511265
002703.SZ,-0.852336154075539
002771.SZ,-0.8530275248505111
002673.SZ,-0.8551265124316227
002230.SZ,-0.8571316050178344
601058.SH,-0.8595032011859977
600133.SH,-0.8599673111856816
600775.SH,-0.8605114979577684
000158.SZ,-0.8611545958711954
002670.SZ,-0.8622134937134488
600520.SH,-0.8656085781882916
601168.SH,-0.8662201941735032
601318.SH,-0.8685423301978799
000988.SZ,-0.8685495620259019
601898.SH,-0.8697474604033193
002559.SZ,-0.8700688101959458
600178.SH,-0.870773010968733
002238.SZ,-0.8712178771263954
000333.SZ,-0.8722122424943393
601919.SH,-0.8727231914239221
000983.SZ,-0.8732731166204513
002475.SZ,-0.8756807958407947
600887.SH,-0.8763872798523088
000977.SZ,-0.8770149109377465
000063.SZ,-0.8781471580263182
002456.SZ,-0.8807940541289897
601985.SH,-0.8812026048384093
601666.SH,-0.8819210663823391
000017.SZ,-0.8838340000152934
002281.SZ,-0.8846032146191465
601688.SH,-0.8858989710177743
601788.SH,-0.8867768564439107
002654.SZ,-0.8870944940323687
002261.SZ,-0.8893024029916359
600571.SH,-0.8903560289956266
601857.SH,-0.8908288732694893
601088.SH,-0.8947509859511487
600088.SH,-0.8947728097928842
601166.SH,-0.8960839848325932
000628.SZ,-0.8986658540522101
603019.SH,-0.9020176404107417
601225.SH,-0.9034510071394548
603000.SH,-0.905417479828054
000651.SZ,-0.9073033389435206
600621.SH,-0.9090741003565529
600036.SH,-0.9108558002284532
600630.SH,-0.912376994879294
600895.SH,-0.9155403913605362
000766.SZ,-0.9156546379294888
600030.SH,-0.916099696740551
002463.SZ,-0.9174709454825749
600418.SH,-0.9186273069991464
000338.SZ,-0.9224078357720511
600150.SH,-0.9252413396253376
601899.SH,-0.9279800509016973
000625.SZ,-0.9331152842823154
600900.SH,-0.9426736371939076
