,202403
002150.SZ,-0.45402139184052637
600645.SH,-0.45413794841020194
002574.SZ,-0.4542174964155803
600143.SH,-0.4542396456659255
002715.SZ,-0.4545522798656895
600358.SH,-0.454610370779864
000151.SZ,-0.4546765270941053
600452.SH,-0.4551240765520998
002164.SZ,-0.4552878868351582
600495.SH,-0.45532349371939046
002061.SZ,-0.4556486020192487
002243.SZ,-0.45571998440024497
002121.SZ,-0.4562348538064562
600500.SH,-0.45628219162746814
000886.SZ,-0.45631213359735256
600152.SH,-0.4565620005579709
000978.SZ,-0.4571768809021682
600380.SH,-0.45723071907189095
600516.SH,-0.4572473936494986
600688.SH,-0.4572922082244605
600845.SH,-0.45737274799335603
603315.SH,-0.4575463476002668
600836.SH,-0.45756626728573796
002381.SZ,-0.4579294308341627
600623.SH,-0.45804825945460165
600562.SH,-0.45813701998020534
600794.SH,-0.45880339170952883
603588.SH,-0.45961092690121197
600548.SH,-0.46053065909846524
601933.SH,-0.46063677722838514
002183.SZ,-0.4606693514899991
002550.SZ,-0.46153094261214755
002311.SZ,-0.46176811308159155
600054.SH,-0.46181393525083514
002442.SZ,-0.4618912855315213
002719.SZ,-0.4619869530775268
002290.SZ,-0.4628050131476498
002221.SZ,-0.46290504096976776
000417.SZ,-0.4629450651033424
600509.SH,-0.46314498210225674
600469.SH,-0.4634109154921445
000811.SZ,-0.46384947998888953
600821.SH,-0.46406244915128636
000523.SZ,-0.4641952722297188
600511.SH,-0.46427155215141636
000636.SZ,-0.46437560822300916
000860.SZ,-0.4648961494242421
600409.SH,-0.46500751929319506
600519.SH,-0.46512090214971025
603601.SH,-0.46513869480027353
002733.SZ,-0.4657551498108008
002006.SZ,-0.4658754553843318
000596.SZ,-0.4662136425573587
600340.SH,-0.46646019046382375
002182.SZ,-0.46657489787343864
600268.SH,-0.4667962211434881
000877.SZ,-0.46728335757904566
002276.SZ,-0.46757424977330225
002470.SZ,-0.4675941679013953
002691.SZ,-0.4679265302031089
600816.SH,-0.4688816512653495
002167.SZ,-0.46925037259254304
002773.SZ,-0.4695687266347596
600248.SH,-0.4705813400125886
002213.SZ,-0.47069935566738086
000915.SZ,-0.47082655763649167
600201.SH,-0.4708567566274664
002014.SZ,-0.4710650964190602
002323.SZ,-0.4711314771759168
600354.SH,-0.47137564876378896
000552.SZ,-0.47162080376639215
002613.SZ,-0.47174314611492235
002537.SZ,-0.47177137362145305
600271.SH,-0.47177638885079315
002578.SZ,-0.4718950356109046
603006.SH,-0.4719152091918842
000703.SZ,-0.4719372182144172
002717.SZ,-0.47199592603252155
600241.SH,-0.4721747778260376
600493.SH,-0.4727145882647862
000950.SZ,-0.4727905375250562
002092.SZ,-0.47286956180937767
600307.SH,-0.4732433189198936
000820.SZ,-0.4735848552514099
002226.SZ,-0.4739290157787189
601021.SH,-0.47421580995787177
000967.SZ,-0.4742449317844123
000516.SZ,-0.4742882396380141
002093.SZ,-0.4745498735490794
601877.SH,-0.4748047109180815
600730.SH,-0.4755430402510968
600081.SH,-0.47574552680945037
000089.SZ,-0.4758350354112339
600328.SH,-0.4763948662002815
600859.SH,-0.47640520531909236
002336.SZ,-0.476565901579456
002356.SZ,-0.4768147735017101
002772.SZ,-0.47695463915515107
000012.SZ,-0.4770649526616507
002030.SZ,-0.47745842046052084
603688.SH,-0.4776820835946416
002250.SZ,-0.47798084634567994
603997.SH,-0.4781131168751945
000678.SZ,-0.47897030282179487
600838.SH,-0.4793572456449329
000096.SZ,-0.4796306583871389
000948.SZ,-0.47965824262422235
000959.SZ,-0.47981062004399555
000756.SZ,-0.47996398637419624
002003.SZ,-0.47996898257352005
002170.SZ,-0.48024398124618284
600773.SH,-0.480591379586062
002212.SZ,-0.4806845148401671
600586.SH,-0.48090945832032383
002452.SZ,-0.48090963462127406
600094.SH,-0.48116304881824973
603883.SH,-0.4813658301544632
000882.SZ,-0.48163358527825756
000422.SZ,-0.4820930796337839
000065.SZ,-0.48229643496496366
002548.SZ,-0.48241732742400356
600622.SH,-0.48246627697740607
000962.SZ,-0.4828054147677961
600513.SH,-0.48291302199474284
603558.SH,-0.4829906639221748
603568.SH,-0.48310103013055866
000069.SZ,-0.48356704946224627
002358.SZ,-0.4836245331883563
002705.SZ,-0.48412479165242134
600064.SH,-0.4841672662529706
600234.SH,-0.4844083402245607
002149.SZ,-0.4844170470100392
002116.SZ,-0.48470874572110534
600310.SH,-0.48484290456075246
002515.SZ,-0.48494536768445384
002689.SZ,-0.4851772722277815
000030.SZ,-0.4854692115885496
603198.SH,-0.48594801472832005
600689.SH,-0.48615527377925494
600293.SH,-0.48618223740668726
600352.SH,-0.48622852438666064
002595.SZ,-0.4865357013838633
600158.SH,-0.4866489503578196
603128.SH,-0.48693216390225275
000006.SZ,-0.48716120054435125
002137.SZ,-0.48731514498904444
600751.SH,-0.48794338506222157
000509.SZ,-0.4880530708466962
600718.SH,-0.48807726765144344
002378.SZ,-0.48830074269154705
000665.SZ,-0.4883039787297069
002283.SZ,-0.48877612788688213
002755.SZ,-0.4890790859756974
600459.SH,-0.4890921290104518
601231.SH,-0.48932543816223395
002096.SZ,-0.4893883496852448
000797.SZ,-0.48952301588382013
601777.SH,-0.4898492236766616
600606.SH,-0.48992498207955903
600332.SH,-0.4901045833097844
603885.SH,-0.4901605510867615
601222.SH,-0.49037124397966886
600196.SH,-0.4903824691316405
000559.SZ,-0.4906616572876667
603788.SH,-0.4910348902998048
600336.SH,-0.49144130310347334
002388.SZ,-0.49155074475642396
600505.SH,-0.4915528536756434
600007.SH,-0.49159401255005974
002296.SZ,-0.4918191199859117
001872.SZ,-0.49184183676719506
000050.SZ,-0.49283558066243616
600537.SH,-0.49311961586603753
600507.SH,-0.4931720325820227
601799.SH,-0.4931834770451478
000717.SZ,-0.49362107134214395
000530.SZ,-0.49384206007150505
600236.SH,-0.4944499972785144
600998.SH,-0.49450700307763396
002519.SZ,-0.49456690947649146
000822.SZ,-0.49494222630648843
000793.SZ,-0.4949691710954746
600017.SH,-0.49513912712393443
600743.SH,-0.49543946753793106
600125.SH,-0.4954879871265252
000631.SZ,-0.4959261349774019
002039.SZ,-0.49595211410407297
600284.SH,-0.4960264132782318
000966.SZ,-0.4961279109435294
600523.SH,-0.4964603184070484
600258.SH,-0.4964828825638803
002583.SZ,-0.49652024952485957
600252.SH,-0.49714605518731275
002577.SZ,-0.49757047512740504
002505.SZ,-0.4978320056062339
000685.SZ,-0.4980711335547366
600490.SH,-0.49807735876350645
002543.SZ,-0.49821215890849496
002722.SZ,-0.4984316375044129
002621.SZ,-0.4988967627052449
002749.SZ,-0.4991076335043112
600225.SH,-0.49966728773670155
002007.SZ,-0.4996768946955096
002572.SZ,-0.4996861694299171
002514.SZ,-0.49972828021030846
600748.SH,-0.4999855499769966
002338.SZ,-0.500016482975946
600297.SH,-0.5000179643801764
002333.SZ,-0.5004127536869099
002165.SZ,-0.5004937462543156
600302.SH,-0.5008186898505449
000892.SZ,-0.5010552969819794
002248.SZ,-0.5012368420156466
000987.SZ,-0.5024563532712069
002233.SZ,-0.5027745214318773
002588.SZ,-0.5029325172795933
002481.SZ,-0.5031450859572836
603338.SH,-0.5033724078911284
002614.SZ,-0.5035254072527309
002308.SZ,-0.5039017848245276
600655.SH,-0.5039309292349173
000568.SZ,-0.5040119414402705
002497.SZ,-0.5041119078192519
002652.SZ,-0.504158687044487
002127.SZ,-0.5046221615105742
002669.SZ,-0.504884227921663
600612.SH,-0.5050255096504653
002032.SZ,-0.5051300394577523
002063.SZ,-0.5054752467965279
002767.SZ,-0.5057672543820998
600405.SH,-0.50597836736499
600744.SH,-0.5062196192928919
002617.SZ,-0.5065371000476173
000898.SZ,-0.5066518017010353
600808.SH,-0.5073635038463368
603199.SH,-0.5074088422810844
002217.SZ,-0.5075865750555234
002640.SZ,-0.508272778622932
002687.SZ,-0.5086848955493269
601588.SH,-0.50891391330784
002701.SZ,-0.508914100004894
002366.SZ,-0.5089358811974308
600664.SH,-0.5095269686828787
002665.SZ,-0.5099721493463815
000965.SZ,-0.5101576165355778
002068.SZ,-0.5101753674049946
000961.SZ,-0.5102007835303786
603699.SH,-0.5102526232403105
600326.SH,-0.5107640542426017
000513.SZ,-0.5110878368244353
601992.SH,-0.5113068558863544
000888.SZ,-0.5118299451246858
600598.SH,-0.5118370702945857
002508.SZ,-0.5119619557481415
002542.SZ,-0.5124124992610023
000875.SZ,-0.512484621180493
002389.SZ,-0.5126421781954782
600717.SH,-0.5128643351752715
600287.SH,-0.5134465439977944
000852.SZ,-0.5137036521437087
002706.SZ,-0.5137240916690549
600760.SH,-0.5141030587281185
600710.SH,-0.5141284159853635
002326.SZ,-0.5144890059756094
002284.SZ,-0.5151708422659659
603167.SH,-0.5154064886071142
600226.SH,-0.5158860572546903
002280.SZ,-0.5159540771890099
000899.SZ,-0.5165791378483744
600458.SH,-0.5170428490163023
002424.SZ,-0.5174336843716644
600476.SH,-0.5174424657691247
600610.SH,-0.5178313314900391
600172.SH,-0.5181803555789777
002653.SZ,-0.5185774210170154
002425.SZ,-0.518586966481502
000927.SZ,-0.518685415902139
600801.SH,-0.5190458157839378
600995.SH,-0.519338412625483
600079.SH,-0.5198294223452814
000999.SZ,-0.5199011853522333
600809.SH,-0.5202666204214041
002377.SZ,-0.5207946108693606
002500.SZ,-0.5208910034245989
600853.SH,-0.5209183776246007
600222.SH,-0.5209992510258482
002591.SZ,-0.5210988779474036
002451.SZ,-0.5215741214037837
000868.SZ,-0.5218720762052271
600754.SH,-0.5222971995783263
600685.SH,-0.5223030967084652
603015.SH,-0.5227370663528654
000825.SZ,-0.522788156612443
600460.SH,-0.5228137868022111
000582.SZ,-0.5232896458868604
600708.SH,-0.5237050299435976
600199.SH,-0.5237058735894652
600805.SH,-0.5240816153478082
002327.SZ,-0.5241819275271118
600210.SH,-0.5245371609639796
600351.SH,-0.5248163391355404
002409.SZ,-0.5249821501699646
600515.SH,-0.5251051221510825
000733.SZ,-0.5251224884241246
002044.SZ,-0.5251332964233069
002426.SZ,-0.525357685875628
000155.SZ,-0.5253939189257313
600425.SH,-0.5256367365310045
002011.SZ,-0.5257061070712267
600320.SH,-0.5260343669116764
000610.SZ,-0.5260810923463484
000826.SZ,-0.526398686375007
600605.SH,-0.5269284292393689
600797.SH,-0.526983930033579
002145.SZ,-0.5271479715439474
601607.SH,-0.5272355760391698
603600.SH,-0.5273220640915396
002020.SZ,-0.5275408141917046
000802.SZ,-0.5275948121180537
600375.SH,-0.5276235996043714
002692.SZ,-0.5278698142613207
002046.SZ,-0.5280567415793382
600056.SH,-0.528241222285682
002204.SZ,-0.5282610061746854
000863.SZ,-0.528834839193081
002707.SZ,-0.5289889638986052
002123.SZ,-0.5292609556905373
600386.SH,-0.529508110693341
002484.SZ,-0.5297593213262078
002675.SZ,-0.5301900362816766
000586.SZ,-0.5302277135699803
600129.SH,-0.5302503761610577
600719.SH,-0.530420632183235
002210.SZ,-0.5311374135293161
002438.SZ,-0.5316999838706994
600973.SH,-0.5318118297393094
000541.SZ,-0.5321688683511662
002318.SZ,-0.532249505318875
600545.SH,-0.5322620568717248
603939.SH,-0.532572342905906
002172.SZ,-0.5326273158260129
000533.SZ,-0.5326742313992602
603308.SH,-0.5328844600313715
002607.SZ,-0.5330562148760573
002361.SZ,-0.5330748419509374
002750.SZ,-0.5333212979979327
600528.SH,-0.5338848338139507
600368.SH,-0.5339370180142035
600893.SH,-0.5339882209523411
000623.SZ,-0.5345746372128334
002214.SZ,-0.5355322184842976
002255.SZ,-0.5355748975075184
603123.SH,-0.5359533135455155
601216.SH,-0.5359951253020802
603085.SH,-0.5360692680142998
600426.SH,-0.5364039378612309
600353.SH,-0.53656970791223
600803.SH,-0.5367148845075842
000885.SZ,-0.536980633255355
000547.SZ,-0.5369974975381884
000998.SZ,-0.5373278338692336
600208.SH,-0.5375611219742644
002402.SZ,-0.537563873818608
603369.SH,-0.5377524125181806
002124.SZ,-0.5378968866481415
002240.SZ,-0.5382084725914361
002349.SZ,-0.5384159131962429
002312.SZ,-0.5384278618833891
002111.SZ,-0.5384387989662123
601929.SH,-0.538565628888255
600127.SH,-0.5389486653493957
600416.SH,-0.5393869479833784
002161.SZ,-0.5396033281408543
600012.SH,-0.5396061603148185
002064.SZ,-0.5400075902427514
600741.SH,-0.5400678697609037
002371.SZ,-0.5401597559935318
603636.SH,-0.5401850314696303
000818.SZ,-0.5403710832297977
002162.SZ,-0.5408496562169638
002615.SZ,-0.5411147161279387
600615.SH,-0.5414637262782436
002448.SZ,-0.5417318682373341
002139.SZ,-0.5420770011848881
000729.SZ,-0.542256715181831
002660.SZ,-0.5422729298435771
600657.SH,-0.5424155933475571
600399.SH,-0.5429552690980619
000526.SZ,-0.5432659473512114
601369.SH,-0.5439517556916765
000721.SZ,-0.5441815799327867
000570.SZ,-0.5446488778543906
600009.SH,-0.5446771727655512
002610.SZ,-0.5451929347742382
002277.SZ,-0.5452547013771971
000035.SZ,-0.5464130736854769
600295.SH,-0.5464306923874591
600559.SH,-0.5467609263937926
600185.SH,-0.5468431237128832
002647.SZ,-0.5470805968311965
002565.SZ,-0.5471170373407097
600557.SH,-0.5475419018868822
603288.SH,-0.5475904380202278
000538.SZ,-0.5478193264417447
600728.SH,-0.5482104052576489
600765.SH,-0.5485144787176057
600004.SH,-0.5488097210008324
600115.SH,-0.5493694884953345
600435.SH,-0.5497006869368933
002268.SZ,-0.549991280334401
600313.SH,-0.5502126751264432
601139.SH,-0.5504647627973076
000524.SZ,-0.5506938494816003
000612.SZ,-0.5507995224222926
002274.SZ,-0.5508138467845825
600572.SH,-0.5517030250055868
002439.SZ,-0.5517408288311905
601880.SH,-0.5518058874725715
600556.SH,-0.5527788377338018
002058.SZ,-0.5528122022029731
000010.SZ,-0.553244325426033
002649.SZ,-0.5533367209703047
002518.SZ,-0.5533691696477919
002043.SZ,-0.55395348512219
600558.SH,-0.5541018143518259
000592.SZ,-0.5541850649516308
000982.SZ,-0.5542987564164362
600339.SH,-0.5543004775883813
002175.SZ,-0.5546859267369735
002180.SZ,-0.5549201977469378
000993.SZ,-0.5550328409755823
002671.SZ,-0.5552139755310949
600822.SH,-0.5553137921803494
600755.SH,-0.5555142803681259
002202.SZ,-0.555596686697716
000791.SZ,-0.5557726471361041
002474.SZ,-0.5562574330128097
002664.SZ,-0.5562819390329065
000056.SZ,-0.5565184872199886
601016.SH,-0.5572295478311349
000708.SZ,-0.5582388758791512
600338.SH,-0.5585873988028732
002065.SZ,-0.5586145879069478
000830.SZ,-0.5593854995548314
002476.SZ,-0.5596745269810373
002421.SZ,-0.5599994577142691
000957.SZ,-0.5605680288867037
601628.SH,-0.5606059757062327
002106.SZ,-0.560982163900617
002224.SZ,-0.561490164585017
600383.SH,-0.5619051648767718
002458.SZ,-0.5619733635944919
600410.SH,-0.5620233847780151
601718.SH,-0.5622912217922991
600198.SH,-0.562507690828362
600098.SH,-0.5625767593397754
002181.SZ,-0.5626074617764016
000539.SZ,-0.5626335093259566
000423.SZ,-0.5627799395930124
002737.SZ,-0.5628269041406888
600736.SH,-0.5628539820933071
600712.SH,-0.562972437326228
000638.SZ,-0.5629853181229183
002540.SZ,-0.5632056060483773
600862.SH,-0.5632228087299173
002080.SZ,-0.5634351179341215
002373.SZ,-0.5634353619059431
002334.SZ,-0.563443587880914
000546.SZ,-0.5639394527747714
600785.SH,-0.564121500372527
600345.SH,-0.5643522110253106
002401.SZ,-0.5643671881064322
002496.SZ,-0.564898499860261
600215.SH,-0.5649157935857493
000560.SZ,-0.5649677373200198
000928.SZ,-0.5650372796731953
002291.SZ,-0.5650444388852143
600170.SH,-0.5652343121079746
002120.SZ,-0.5657578550630661
600603.SH,-0.5658389978129472
601677.SH,-0.5661773653785731
000403.SZ,-0.5662796270161813
002603.SZ,-0.5665045934677281
002315.SZ,-0.5666339084057518
601005.SH,-0.5666942431037235
002196.SZ,-0.5667380866668797
002685.SZ,-0.5668474705417395
002223.SZ,-0.5669842463575244
600578.SH,-0.56712443843851
000554.SZ,-0.5678450088181434
601158.SH,-0.5679578631808674
000090.SZ,-0.5682516215036373
000813.SZ,-0.5683584461454095
002008.SZ,-0.5686067620244136
002028.SZ,-0.5686607870616521
601107.SH,-0.5690459029371063
600288.SH,-0.5691433752249624
002322.SZ,-0.5695642920244868
600894.SH,-0.5697036878706346
600105.SH,-0.5701210067989951
603979.SH,-0.5704660594164624
600156.SH,-0.5705749949536488
002659.SZ,-0.5710783027834616
002639.SZ,-0.5712134234259116
600892.SH,-0.5717814239635266
000810.SZ,-0.5718383500688211
600673.SH,-0.572032686003018
600461.SH,-0.5720744365801136
002457.SZ,-0.5721276073723237
000682.SZ,-0.5721739449053944
002431.SZ,-0.5722770585900259
600035.SH,-0.5728378051094569
600335.SH,-0.5730731694618728
600481.SH,-0.5731061897965969
600782.SH,-0.5739081046415363
000301.SZ,-0.5739953898869932
002249.SZ,-0.5741418601600059
600165.SH,-0.5744111433268554
002506.SZ,-0.5746589573863707
600022.SH,-0.5753911709840438
600884.SH,-0.5754406707464478
000686.SZ,-0.5762372132060122
000609.SZ,-0.576334903049923
600038.SH,-0.576952690448768
600217.SH,-0.5771501927192143
002385.SZ,-0.5774114345404384
000037.SZ,-0.5777400946602752
002645.SZ,-0.5777820421488375
600880.SH,-0.5783954287027708
600997.SH,-0.5787314615328313
000595.SZ,-0.5788674434842818
600819.SH,-0.5790389740910161
600761.SH,-0.5791107727998008
600360.SH,-0.5791119081587497
600033.SH,-0.5793872123336649
600138.SH,-0.5797047336747908
002368.SZ,-0.5799727020064736
600705.SH,-0.5799758861377593
600161.SH,-0.5802359997358231
002676.SZ,-0.5803867564164047
600039.SH,-0.5805557001891651
600502.SH,-0.5806306612118423
600706.SH,-0.5816796617880702
002074.SZ,-0.5818440318510082
600692.SH,-0.582274925374334
000519.SZ,-0.5825137217427574
600565.SH,-0.5826564897459755
600095.SH,-0.5827109151578006
600588.SH,-0.582913911777545
002736.SZ,-0.5831808194120293
002244.SZ,-0.583252239571191
600704.SH,-0.5838365309445025
600566.SH,-0.5839374636741194
002154.SZ,-0.584009006676339
002237.SZ,-0.5842144226154533
600266.SH,-0.5845495078279765
000591.SZ,-0.5848082862251778
600750.SH,-0.585501591034538
601689.SH,-0.5855188861918297
002245.SZ,-0.585735522272625
600629.SH,-0.5859256266267708
002148.SZ,-0.586711479360185
600888.SH,-0.5867690014772087
000581.SZ,-0.5869464569467785
002594.SZ,-0.5869903785647134
601866.SH,-0.5870905397290037
002446.SZ,-0.5873987268139694
600120.SH,-0.5874825902090319
002179.SZ,-0.5878214369868763
002351.SZ,-0.5881454937639641
600475.SH,-0.5883982577158794
600325.SH,-0.5885486179837623
002608.SZ,-0.5888512567141903
600060.SH,-0.5888596920226785
002487.SZ,-0.5890533142865395
603806.SH,-0.5899139607103118
002668.SZ,-0.5902610804535251
603969.SH,-0.5903193238067753
000629.SZ,-0.5903666272755191
600807.SH,-0.5905767268408225
002352.SZ,-0.5911797967698857
002521.SZ,-0.5915382669878568
000768.SZ,-0.59164548174801
600269.SH,-0.5922994541719488
600141.SH,-0.5931326325765716
600575.SH,-0.5932850173399826
600177.SH,-0.5933717541312192
000758.SZ,-0.5934862064449054
002119.SZ,-0.5935351387369228
600061.SH,-0.59439412822755
000429.SZ,-0.5945993777721026
600508.SH,-0.5946499041233092
000762.SZ,-0.594671564157017
600377.SH,-0.5949963604233419
601226.SH,-0.5951054746314405
600422.SH,-0.5952263967944145
601028.SH,-0.5953067764530393
600529.SH,-0.5953546576866784
600789.SH,-0.5959298620096156
600871.SH,-0.596666310333322
000921.SZ,-0.5967873709670842
600350.SH,-0.596804420143455
600166.SH,-0.5968257185081297
002662.SZ,-0.5969872434959043
000838.SZ,-0.5980697291774915
002757.SZ,-0.5982524943760867
600322.SH,-0.5982888301802762
002478.SZ,-0.5984343130604571
600309.SH,-0.5996971874467533
600395.SH,-0.5998809015546263
000603.SZ,-0.6013693350922921
002531.SZ,-0.6015399200629468
000783.SZ,-0.6017748567240259
600285.SH,-0.6023646085024699
601808.SH,-0.6025822207541698
000683.SZ,-0.6027228972019513
000922.SZ,-0.6027668351816625
600118.SH,-0.6029880870597729
002527.SZ,-0.6031476391027444
000690.SZ,-0.6036037126621807
601126.SH,-0.6037042570696589
600221.SH,-0.6037085057794613
000563.SZ,-0.6038059896163822
002419.SZ,-0.6041016430742787
600021.SH,-0.6050046886548923
002467.SZ,-0.6050891830058607
002073.SZ,-0.6055211936609406
002310.SZ,-0.6059227522169167
600255.SH,-0.6068287461058647
601038.SH,-0.6068740034617399
600721.SH,-0.6075334674949232
000599.SZ,-0.60819612724001
601336.SH,-0.6084205561004801
603606.SH,-0.6084359567752787
002387.SZ,-0.6093828258077669
600392.SH,-0.6099995065252468
600072.SH,-0.6100261714433457
002320.SZ,-0.611277069077961
601333.SH,-0.6113490814337638
002138.SZ,-0.611774270612716
002413.SZ,-0.6122831470735256
002056.SZ,-0.6128426207217652
000955.SZ,-0.6128659444990335
002362.SZ,-0.6130817393498826
002253.SZ,-0.613206689681661
000709.SZ,-0.6133271919028894
000890.SZ,-0.6136784373182913
601377.SH,-0.6144705497180545
000778.SZ,-0.6153711964758102
600330.SH,-0.6153908841911025
002472.SZ,-0.6155562947059753
600233.SH,-0.6157913512823083
601727.SH,-0.6159599798774352
600844.SH,-0.6165426837620149
000404.SZ,-0.6167956903444691
603333.SH,-0.6168934972094252
000887.SZ,-0.6173378092918999
000004.SZ,-0.6175895243834496
002635.SZ,-0.6180677803024242
600698.SH,-0.6182552738815658
600361.SH,-0.6184377233335384
002528.SZ,-0.6186669562322107
002579.SZ,-0.6187958929536197
600390.SH,-0.6194790461529148
002601.SZ,-0.6196735240352844
002341.SZ,-0.619767771308928
600218.SH,-0.6203352253257903
002100.SZ,-0.6205430799607383
600483.SH,-0.6214520983977714
000600.SZ,-0.6216170601291212
002553.SZ,-0.6216551131711889
000650.SZ,-0.6220265394295321
600346.SH,-0.6223441940314888
600875.SH,-0.6223705416162959
000837.SZ,-0.6224085644140893
600018.SH,-0.6224756600459382
002418.SZ,-0.622716336219963
000908.SZ,-0.6230124483469938
600592.SH,-0.6233722256751335
600130.SH,-0.6235639619298508
002353.SZ,-0.6238477922878582
600860.SH,-0.6239059131037871
000925.SZ,-0.6239473051036843
002209.SZ,-0.6241361631831959
002533.SZ,-0.6245487670776402
600372.SH,-0.624789690842959
000876.SZ,-0.6252169476877152
600601.SH,-0.6254980381851414
000969.SZ,-0.6255853895933087
000705.SZ,-0.6258957064281244
000503.SZ,-0.6278788157183202
002693.SZ,-0.6281561202998871
600499.SH,-0.6283719247915034
600711.SH,-0.628737069422341
002445.SZ,-0.6287747204049895
600679.SH,-0.628877852251331
600879.SH,-0.6288809672039544
002609.SZ,-0.6291557790386663
002269.SZ,-0.6292540012612029
000897.SZ,-0.6293916239466982
000997.SZ,-0.6295250664451965
600176.SH,-0.6296316341718095
000518.SZ,-0.6296941242564323
600745.SH,-0.62992947437215
002335.SZ,-0.6301635948374402
002279.SZ,-0.6303719074905944
002547.SZ,-0.6315435767433969
002355.SZ,-0.6321066855972214
600979.SH,-0.6323822710485008
603077.SH,-0.6332565118580414
002407.SZ,-0.633672720852631
002471.SZ,-0.6340126741461057
603789.SH,-0.6345134856116249
000828.SZ,-0.6352139897752473
600157.SH,-0.6353642371833511
000972.SZ,-0.6359881587514878
000951.SZ,-0.636519505709106
600008.SH,-0.6372144795048129
002036.SZ,-0.6379133846715842
002437.SZ,-0.6382565087936265
002045.SZ,-0.6384272245135723
000413.SZ,-0.639323699906837
601388.SH,-0.6397152780524679
002429.SZ,-0.6401538322903654
002015.SZ,-0.6402431103026305
002725.SZ,-0.6406079940675098
002561.SZ,-0.6412457908180246
600280.SH,-0.641288562021698
601999.SH,-0.6415332549783718
600999.SH,-0.6421865260272459
600619.SH,-0.6428706451899215
002383.SZ,-0.643377797326006
603018.SH,-0.6437699271593803
000777.SZ,-0.6438988538420215
000589.SZ,-0.6440060305225214
000058.SZ,-0.6440984752292009
600239.SH,-0.6442074028220781
601789.SH,-0.6442788727104279
002602.SZ,-0.6449782687296339
002146.SZ,-0.6450772871838105
002076.SZ,-0.6454109544586956
600970.SH,-0.6462123099319286
601636.SH,-0.6463797415265199
600960.SH,-0.6468657556381108
603118.SH,-0.6477949743642679
600593.SH,-0.6480731610787824
002270.SZ,-0.6486230406614498
600579.SH,-0.6487792639588646
600686.SH,-0.6489261344201014
002354.SZ,-0.6495939697738227
601633.SH,-0.6507586877366258
000677.SZ,-0.6507799407011248
000786.SZ,-0.6507803608386421
002410.SZ,-0.650893015653656
000020.SZ,-0.6509238026537861
600683.SH,-0.6514736270016683
002122.SZ,-0.6515149978786329
002599.SZ,-0.6516487348501211
000821.SZ,-0.6517739204899624
603799.SH,-0.6520734861718989
000421.SZ,-0.6521801383955603
002316.SZ,-0.6527623230227602
000736.SZ,-0.6529385124351584
002535.SZ,-0.6530230139046336
002049.SZ,-0.6534550226917022
002403.SZ,-0.6535288537995579
002363.SZ,-0.6537399173780747
000980.SZ,-0.6541469963265747
600428.SH,-0.654244319985607
600243.SH,-0.6547653154116821
600551.SH,-0.6549538325818731
001696.SZ,-0.6553575169124494
002185.SZ,-0.6555738486471134
600010.SH,-0.6559295188841562
000750.SZ,-0.6565187057831805
002126.SZ,-0.6566753087645523
002055.SZ,-0.6568690781191716
601188.SH,-0.6573034335674725
601798.SH,-0.6574480877981363
000981.SZ,-0.657505511517573
000883.SZ,-0.6575375093526032
601101.SH,-0.6580561492667909
002605.SZ,-0.6587509207349059
002460.SZ,-0.6589438485390503
000009.SZ,-0.659447151564862
002567.SZ,-0.6597383625510207
600131.SH,-0.6599011490985536
000710.SZ,-0.6600831100420607
000715.SZ,-0.6602510137826464
000014.SZ,-0.6605029786201385
002128.SZ,-0.6605174994556519
600272.SH,-0.6605208678413863
002001.SZ,-0.6607242667685707
000555.SZ,-0.6613466053596767
600062.SH,-0.6614521664227286
000156.SZ,-0.661825031502504
002630.SZ,-0.6623268625482078
002369.SZ,-0.662423631316893
002735.SZ,-0.6625018523084871
002587.SZ,-0.6627127280113103
601888.SH,-0.6629064084110996
601098.SH,-0.6629444259281827
601991.SH,-0.6631478377117738
600585.SH,-0.6631491201380881
002747.SZ,-0.6636311869020644
002405.SZ,-0.6646378330032288
002256.SZ,-0.6648655371842292
601608.SH,-0.6652527778217988
002712.SZ,-0.6656340098001008
600837.SH,-0.6663334155367178
000415.SZ,-0.6663898667874154
002709.SZ,-0.6665672191610599
002306.SZ,-0.6666745658124323
002151.SZ,-0.6667422510554721
002641.SZ,-0.6667526901236478
600029.SH,-0.6667740884742183
000617.SZ,-0.6678530437267847
603111.SH,-0.667945355430768
002189.SZ,-0.6684913283475338
000032.SZ,-0.6688148558071737
002271.SZ,-0.6689222857720865
601238.SH,-0.669023654113592
601233.SH,-0.6690945669692746
600595.SH,-0.6691995999599866
002600.SZ,-0.6693218425483936
601618.SH,-0.669362577759491
000815.SZ,-0.6699075592143666
002031.SZ,-0.6702318383220714
600639.SH,-0.6715029979890001
600675.SH,-0.6718193800536274
600207.SH,-0.671930210549232
002331.SZ,-0.6720154308373191
002038.SZ,-0.6723622752788049
600549.SH,-0.6732931970074811
603023.SH,-0.6734642717559464
600570.SH,-0.6737975446317863
600637.SH,-0.6738934642394075
603766.SH,-0.6741260185056746
002738.SZ,-0.6743172083342452
600468.SH,-0.6746360265591164
002530.SZ,-0.6746872678882664
002235.SZ,-0.6747809181184892
600531.SH,-0.6749811518522331
000598.SZ,-0.6750442078850553
600757.SH,-0.6753317108166086
000923.SZ,-0.675397959888605
002536.SZ,-0.6771171979975844
600867.SH,-0.6776963964439708
002194.SZ,-0.6786270920090722
000506.SZ,-0.6786751396380036
